P_MASS,P_RADIUS,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,S_DISTANCE,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_DISTANCE,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_SURF,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI
5.2759448,2.15232,0.269,0.0,0.24,-0.22,0.22,965.56,1.17,-0.05,0.07,1.33,-0.24,0.24,3.55,-0.77,0.77,6117.0,1.5656572769577866,2.4512827,1.1389025,0.5291511193555858,0.269,50.873948,50.873948,50.873948,680.40699,768.41278,1.33,3.6812897,1.4105151,3.2965541,1.7865754,3.1254334,1.8886586,3.1254334,1.7245037,3.1254334,5.1804057,3.8271859,0.465577,0.0,0.0,0.0,0.27267586
5.7844697,2.27563,0.6503,0.0,0.0687,-0.0684,0.3551,965.56,1.17,-0.05,0.07,1.29,-0.13,0.22,3.39,-1.19,0.85,6184.0,1.5943400288561447,2.5419201,1.1170182,0.49086108044982785,0.6503,8.7050745,8.7050745,8.7050745,437.6108,494.21263,1.29,3.6812897,1.4047729,3.2786689,1.7792989,3.1084767,1.8808667,3.1084767,1.7174617,3.1084767,5.1804057,4.2940734,0.46201216,0.0,0.0,0.0,0.37471264
1.9832467,1.22189,0.051,0.0,0.06,-0.23,0.23,625.339,1.15,-0.05,0.06,1.26,-0.24,0.24,1.4,-0.81,0.81,6090.0,1.2740084687088031,1.6230976,1.32835,1.0871273170377647,0.051,613.56369,613.56369,613.56369,1267.9725,1431.9756,1.26,1.5958791,0.93023584,2.1753176,1.1782488,2.0623991,1.2455998,2.0623991,1.1373174,2.0623991,3.410859,3.6327739,0.39641078,0.0,0.0,0.0,0.29166569
3.0543271,1.55819,0.068,0.0,0.59,-0.25,0.25,625.339,1.15,-0.05,0.06,1.26,-0.24,0.24,1.4,-0.81,0.81,6090.0,1.4000629608307513,1.9601763,1.2579828,0.8073359784328473,0.068,345.12957,345.12957,345.12957,1098.0964,1240.1273,1.26,1.5958791,0.93023584,2.1753176,1.1782488,2.0623991,1.2455998,2.0623991,1.1373174,2.0623991,3.410859,3.6327739,0.39641078,0.0,0.0,0.0,0.2802476
2.4790584,1.37883,0.087,0.0,0.11,-0.23,0.23,625.339,1.15,-0.05,0.06,1.26,-0.24,0.24,1.4,-0.81,0.81,6090.0,1.3408741454046893,1.7979435,1.3039631,0.9457026055956987,0.087,210.84412,210.84412,210.84412,970.81233,1096.38,1.26,1.5958791,0.93023584,2.1753176,1.1782488,2.0623991,1.2455998,2.0623991,1.1373174,2.0623991,3.410859,3.6327739,0.39641078,0.0,0.0,0.0,0.29057487
2.7301425,1.4573,0.102,0.0,0.21,-0.24,0.24,625.339,1.15,-0.05,0.06,1.26,-0.24,0.24,1.4,-0.81,0.81,6090.0,1.3687312262948579,1.8734252,1.2855453,0.8821418395965444,0.102,153.39092,153.39092,153.39092,896.59193,1012.5597,1.26,1.5958791,0.93023584,2.1753176,1.1782488,2.0623991,1.2455998,2.0623991,1.1373174,2.0623991,3.410859,3.6327739,0.39641078,0.0,0.0,0.0,0.28975631
2.0976648,1.25552,0.076,0.0,0.11,-0.22,0.22,840.269,1.25,-0.06,0.09,1.33,-0.24,0.24,3.09,-0.81,0.51,6090.0,1.2925764160225908,1.6707538,1.3307265,1.0599007141147536,0.076,762.73349,762.73349,762.73349,1338.8691,1512.0422,1.33,4.4055486,1.5455856,3.6142873,1.9576588,3.4266734,2.0695625,3.4266734,1.8896513,3.4266734,5.6671378,3.735159,0.46507314,0.0,0.0,0.0,0.29021016
3.7185876,1.74876,0.297,0.0,0.53,-0.23,0.23,840.269,1.25,-0.06,0.09,1.33,-0.24,0.24,3.09,-0.81,0.51,6090.0,1.4582228623040778,2.1264139,1.2159553,0.6953242626336462,0.297,49.944435,49.944435,49.944435,677.27756,764.87857,1.33,4.4055486,1.5455856,3.6142873,1.9576588,3.4266734,2.0695625,3.4266734,1.8896513,3.4266734,5.6671378,3.735159,0.46507314,0.0,0.0,0.0,0.2938748
2.6030113,1.42367,0.1211,0.0,0.112,-0.112,0.337,840.269,1.25,-0.06,0.09,1.45,-0.18,0.27,3.09,-0.81,0.51,6209.0,1.3521764254358102,1.8283811,1.2842731,0.9020862284533029,0.1211,300.40815,300.40815,300.40815,1060.6518,1197.8395,1.45,4.4055486,1.5344294,3.5795287,1.9435218,3.3937193,2.0544238,3.3937193,1.8759697,3.3937193,5.6671378,4.5824436,0.46507314,0.0,0.0,0.0,0.28679253
2.1548739,1.26673,0.102,0.0,0.56,-0.38,0.38,812.524,0.93,-0.06,0.06,0.88,-0.33,0.33,0.4,-4.0,4.0,5654.0,1.3042741967405056,1.7011311,1.3429311,1.0601557977357527,0.102,44.238425,44.238425,44.238425,657.04456,742.02858,0.88,0.46025657,0.51291008,1.21255,0.64966639,1.1496075,0.68706341,1.1496075,0.62713914,1.1496075,1.8317398,1.6002677,0.29972926,0.0,0.0,0.0,0.31905186
3.5914564,1.71513,0.118,0.0,0.85,-0.31,0.31,812.524,0.93,-0.06,0.06,0.88,-0.33,0.33,0.4,-4.0,4.0,5654.0,1.4470607954566224,2.093985,1.2208899,0.7118352136935295,0.118,33.05491,33.05491,33.05491,610.87719,689.88979,0.88,0.46025657,0.51291008,1.21255,0.64966639,1.1496075,0.68706341,1.1496075,0.62713914,1.1496075,1.8317398,1.6002677,0.29972926,0.0,0.0,0.0,0.30885443
4.9898996,2.08506,0.095,0.0,0.45,-0.21,0.21,1065.08,0.91,-0.05,0.05,0.89,-0.42,0.42,4.68,-3.0,5.6,5818.0,1.54698686163505,2.3931684,1.1477695,0.5504731454453743,0.095,51.707411,51.707411,51.707411,683.1768,771.54084,0.89,0.46665938,0.5114274,1.2036438,0.64778549,1.1411637,0.68497181,1.1411637,0.6253085,1.1411637,1.8444368,2.1057596,0.44834563,0.0,0.0,0.0,0.27568923
19.578205,4.66336,0.188,0.0,0.88,-0.39,0.39,1065.08,0.91,-0.05,0.05,0.89,-0.42,0.42,4.68,-3.0,5.6,5818.0,2.048976437500633,4.1983044,0.90027457,0.19305277200622054,0.188,13.203355,13.203355,13.203355,485.64172,548.5003376000002,0.89,0.46665938,0.5114274,1.2036438,0.64778549,1.1411637,0.68497181,1.1411637,0.6253085,1.1411637,1.8444368,2.1057596,0.44834563,0.0,0.0,0.0,0.23953212
6.3565601,1.43488,0.0359,0.0,0.1,-0.06,0.06,364.03,1.07,-0.06,0.06,1.07,-0.02,0.02,5.84,-2.14088,2.1486999999999994,5538.0,2.104763421780152,4.430029,3.0873864,2.151668742072592,0.0359,866.58487,866.58487,866.58487,1382.2853,1561.074,1.07,1.1168632,0.80442087,1.90827,1.0189053,1.8092132,1.0776764,1.8092132,0.98359005,1.8092132,2.8534073,1.3738624,0.49100763,0.0,0.0,0.0,0.2833082
2.860452,0.85196,0.0552,0.0,0.36,-0.06,0.06,364.03,1.07,-0.06,0.06,1.07,-0.02,0.02,5.84,-2.0968400000000007,2.0575999999999994,5538.0,1.832347035109098,3.3574957,3.9409076,4.625695597605085,0.0552,366.5404,366.5404,366.5404,1114.7446,1258.9288,1.07,1.1168632,0.80442087,1.90827,1.0189053,1.8092132,1.0776764,1.8092132,0.98359005,1.8092132,2.8534073,1.3738624,0.49100763,0.0,0.0,0.0,0.29447313
1.2177348979734604,1.06495,0.0149,0.0,0.25,-0.15,0.15,338.368,1.0,-0.06,0.06,1.01,-0.07,0.07,7.47,-3.9040499999999994,3.432899999999999,5476.0,1.0693300396157148,1.1481722449999996,1.084274422999999,1.0082427286954045,0.0149,4117.4417,4117.4417,4117.4417,2040.8062,2304.77,1.01,0.91411324,0.73034107,1.7359,0.92507492,1.6457906,0.97849354,1.6457906,0.89301883,1.6457906,2.5814503,1.2075061,0.50016305,0.0,0.0,0.0,0.29288675
4004.6328,12.331,0.04929519999999996,0.09295157,0.8320599999999999,-0.12238999999999989,0.10878200000000002,338.368,1.0,-0.06,0.06,1.01,-0.07,0.07,7.47,-3.7677999999999985,3.68159,5476.0,18.021137536302852,324.7614,26.336988,2.1358355303651435,4.0699628,0.053928596,0.053928596,0.053928596,122.7721,142.9392581000001,1.01,0.89330548,0.72198092,1.7160293,0.91448568,1.6269514,0.96729282,1.6269514,0.88279653,1.6269514,2.5519007,1.2075061,0.50016305,0.0,0.0,0.0,0.125857
0.4737118394121754,0.81833,0.0359,0.0,0.92,-0.01,0.01,88.7832,1.08,-0.07,0.07,1.23,-0.03,0.03,6.68,-2.362949999999999,2.23522,6104.0,0.7608392051742191,0.5759924673000008,0.6994181784999991,0.8644279903433485,0.0359,1488.7134,1488.7134,1488.7134,1582.5145,1787.2014,1.23,1.9186687,1.0191124,2.3824451,1.2908205,2.2587748,1.364591,2.2587748,1.2459756,2.2587748,3.7399326,3.6441199,0.50368865,0.0,0.0,0.0,0.29031741
1.8034266658312192,1.18826,0.3183,0.0,0.9,-0.01,0.01,68.173,0.92,-0.06,0.06,0.89,-0.02,0.02,6.8,-4.435000000000002,4.155199999999999,5460.0,1.2319511989569767,1.516764169,1.2765717570000015,1.0748900763069977,0.3183,6.1990726,6.1990726,6.1990726,402.0005,453.99639,0.89,0.62805836,0.60592651,1.440924,0.7674875,1.3661265,0.81181914,1.3661265,0.74089365,1.3661265,2.1397536,1.1425645,0.47889349,0.0,0.0,0.0,0.48572638
177.98368,14.4609,0.03101,0.0,0.672,-0.005,0.005,1093.08,1.15,-0.04,0.04,1.29,-0.02,0.02,4.4,-1.1,1.3,5750.0,3.5082653134387196,12.307926,0.85111753,0.05885647030102855,0.03101,1901.0628,1901.0628,1901.0628,1682.2635,1896.9194499999994,1.29,1.8281002,1.0163905,2.3963829,1.2873855,2.2719888,1.3613713,2.2719888,1.2427282,2.2719888,3.650596,2.0256213,0.47976979,0.0,0.0,0.0,0.063006255
8.4224421,2.83613,0.1226,0.17,0.773,-0.1,0.1,147.527,1.21,-0.03,0.03,1.35,-0.01,0.01,2.76,-0.54,0.54,6273.0,1.7232804065275047,2.9696953,1.0470942,0.3691982491457258,0.12437157,183.8176,132.32666,262.94376,932.95158,1056.2846289999998,1.35,2.7227013,1.2016161,2.799757,1.5219749,2.6544248,1.6087433,2.6544248,1.4690599,2.6544248,4.4551648,5.0598829,0.45147961,0.0,0.0,0.0,0.22296347
25.601046,2.39894,0.0375,0.146,0.574,-0.015,0.012,153.676,0.87,-0.04,0.04,0.82,-0.02,0.02,0.212,-0.031,0.031,4974.0,3.266774538493491,10.671816,4.4485546,1.8543834904450445,0.037899675,189.50306,142.74741,257.05244,941.45027,1063.2201,0.82,0.26363314,0.40266596,0.97456123,0.51003611,0.92397137,0.53977765,0.92397137,0.49238431,0.92397137,1.3863209,0.48660645,0.26370633,0.0,0.0,0.0,0.2422031
26.398794,4.41674,0.0739,0.108,0.62,-0.009,0.007,153.676,0.87,-0.04,0.04,0.82,-0.02,0.02,0.212,-0.031,0.031,4906.0,2.4447875558904477,5.9769862,1.3532574,0.3063928199698755,0.074330985,48.557779,39.321638,60.671036,671.05033,758.7480461999996,0.82,0.26363314,0.40393655,0.9803433,0.5116461,0.92945303,0.54152369,0.92945303,0.49394009,0.92945303,1.3863209,0.43295408,0.26370633,0.0,0.0,0.0,0.18796832
15.198535,3.31816,0.279,0.128,0.7193,-0.012,0.014,153.676,0.87,-0.04,0.04,0.82,-0.02,0.02,0.212,-0.031,0.031,4987.0,2.1401893674922237,4.5804105,1.3804068,0.4160157346951756,0.28128557,3.4149064,2.6617876,4.4540863,345.25988,391.08265920000014,0.82,0.26363314,0.40241848,0.9734553,0.50972252,0.92292289,0.53943781,0.92292289,0.49208124,0.92292289,1.3863209,0.49759658,0.26370633,0.0,0.0,0.0,0.45806174
10.799796,3.28453,0.186,0.016,1.688,-0.006,0.006,153.676,0.87,-0.04,0.04,0.82,-0.02,0.02,0.212,-0.031,0.031,4832.69,1.8133062546157817,3.2880794,1.0010806,0.3047865887523209,0.18602381,7.534071,7.2977116,7.7800773,422.06706,476.53253699999965,0.82,0.26061535,0.40293351,0.98090311,0.51037619,0.92998347,0.54022561,0.92998347,0.49271529,0.92998347,1.3783635,0.38171913,0.26370633,0.0,0.0,0.0,0.34025781
299.07615,15.03261,0.02897,0.0038,0.7942,-0.0032,0.0028,1086.24,1.17,-0.09,0.09,1.29,-0.04,0.04,5.37,-1.36,1.44,5750.0,4.46039885286814,19.895158,1.3234666,0.0880397113535817,0.028970209,2213.6357,2196.8916,2230.5396,1747.5124,1973.2256469999995,1.29,1.8578045,1.0246147,2.4157735,1.2978025,2.2903728,1.372387,2.2903728,1.2527838,2.2903728,3.6801352,2.0372966,0.49882611,0.0,0.0,0.0,0.060781019
67.061709,4.34948,0.3553,0.1181,0.5942500000000002,-0.3454319999999999,0.2965970000000001,847.536,0.82,-0.01,0.01,0.78,-0.01,0.01,5.113749999999997,-3.2841699999999996,4.3702,4700.0,3.926617875227021,15.418328,3.5448669,0.8150093708583748,0.35777779,2.963873,2.3542267,3.7841723,333.4013,377.74422290000007,0.78,0.37153523,0.48378643,1.1844916,0.61278973,1.1230027,0.64873053,1.1230027,0.59158596,1.1230027,1.6457497,0.29797036,0.4318064,0.0,0.0,0.0,0.43541836
3.496108,1.71513,0.0527,0.0,0.73,-0.21,0.21,413.46,0.89,-0.07169999999999999,0.06899999999999996,0.95,-0.08509999999999998,0.13070000000000004,5.5,-3.4,3.4,5536.0,1.4277228110049895,2.0383924,1.1884769,0.6929369336839668,0.0527,243.99379,243.99379,243.99379,1006.9076,1137.1439,0.95,0.67764151,0.62666211,1.4866771,0.79375039,1.4095048,0.83953607,1.4095048,0.76623921,1.4095048,2.2226126,1.2876161,0.45717445,0.0,0.0,0.0,0.27435808
29.875832,3.01549,0.0699,0.0,0.74,-0.2,0.2,413.46,0.89,-0.07980000000000004,0.0777,0.95,-0.08969999999999997,0.12039999999999995,5.5,-3.4,3.4,5536.0,3.1476110263377173,9.9074552,3.2855208,1.0895479071553293,0.0699,138.69016,138.69016,138.69016,874.29163,987.7743942000004,0.95,0.67764151,0.62666211,1.4866771,0.79375039,1.4095048,0.83953607,1.4095048,0.76623921,1.4095048,2.2226126,1.2876161,0.45717445,0.0,0.0,0.0,0.21785467
119.82116,1.21068,0.0426,0.0,0.142,-0.142,0.312,530.487,0.67,-0.04979999999999997,0.06669999999999998,0.64,-0.12530000000000008,0.1526,4.9,-2.91,5.55,4362.0,9.94837335887268,98.97013,81.747555,67.52201832660893,0.0426,86.333789,86.333789,86.333789,776.58699,877.03297,0.64,0.15667511,0.31798284,0.79072692,0.40277505,0.74967697,0.42657328,0.74967697,0.38883383,0.74967697,1.0687196,0.1558615,0.40795831,0.0,0.0,0.0,0.30580788
4.7038544,2.25321,0.0695,0.0,0.1556,-0.1555,0.2551,530.487,0.67,-0.07569999999999992,0.10079999999999992,0.64,-0.20200000000000007,0.23650000000000002,4.9,-2.91,5.55,4362.0,1.4448611049284308,2.0876236,0.9265109,0.4111959801673065,0.0695,32.436231,32.436231,32.436231,607.9985,686.63876,0.64,0.15667511,0.31798284,0.79072692,0.40277505,0.74967697,0.42657328,0.74967697,0.38883383,0.74967697,1.0687196,0.1558615,0.40795831,0.0,0.0,0.0,0.28154903
58.162525,2.47741,0.0658,0.0,0.46,-0.12,0.12,690.819,1.0,-0.08169999999999998,0.08739999999999998,1.07,-0.1549999999999999,0.1992,4.9,-2.6,2.57,5758.0,4.845322437474172,23.477149,9.4764892,3.8251598916440552,0.0658,246.34753,246.34753,246.34753,1009.3272,1140.2550690000016,1.07,1.0665961,0.7759832,1.8291705,0.98287945,1.7342199,1.0393578,1.7342199,0.94878381,1.7342199,2.7884558,1.9601738,0.46621995,0.0,0.0,0.0,0.23697995
6.5790397,2.45499,0.1021,0.0,0.35,-0.14,0.14,690.819,1.0,-0.0747,0.07890000000000001,1.07,-0.14419999999999983,0.20940000000000006,4.9,-2.6,2.57,5758.0,1.6370290633439615,2.6798641,1.0915988,0.44464490959526537,0.1021,102.31717,102.31717,102.31717,810.27425,915.07744,1.07,1.0665961,0.7759832,1.8291705,0.98287945,1.7342199,1.0393578,1.7342199,0.94878381,1.7342199,2.7884558,1.9601738,0.46621995,0.0,0.0,0.0,0.24534544
11.12398,2.30926,0.1006,0.0,0.42,-0.1,0.1,973.989,0.9,-0.08120000000000002,0.08239999999999997,0.81,-0.1066,0.182,4.9,-3.0,6.09,5177.0,2.1947935902702307,4.8171189,2.0860011,0.9033201552031972,0.1006,38.353415,38.353415,38.353415,634.00972,715.8488661999997,0.81,0.38815037,0.4837124,1.1615889,0.61269096,1.101291,0.64827233,1.101291,0.59147823,1.101291,1.6821463,0.69750537,0.45013041,0.0,0.0,0.0,0.27285935
7.6914377,2.6904,0.1194,0.0,0.44,-0.1,0.1,973.989,0.9,-0.0814,0.07939999999999993,0.81,-0.105,0.1689,4.9,-3.0,6.09,5177.0,1.690812057362213,2.8588454,1.0626098,0.3949635008738684,0.1194,27.226471,27.226471,27.226471,581.95948,657.23178,0.81,0.38815037,0.4837124,1.1615889,0.61269096,1.101291,0.64827233,1.101291,0.59147823,1.101291,1.6821463,0.69750537,0.45013041,0.0,0.0,0.0,0.26749663
687.060310835238,13.452,0.3779,0.2,0.23,-0.1673870000000001,0.17536600000000008,1002.53,0.98,-0.08,0.08,1.09,-0.14,0.14,7.0,-4.0,3.0,5820.0,7.146674485552083,50.75438693999999,3.785921114,0.28225021772350706,0.385458,9.228064,6.2789023,14.12753,440.66542,497.9295861000003,1.09,1.2912193,0.85061207,2.0018109,1.0774044,1.8978987,1.1392511,1.8978987,1.0400201,1.8978987,3.0680595,2.1658544,0.49145437,0.0,0.0,0.0,0.16647483
23.741752,5.22386,0.1024,0.0,0.885,-0.1,0.1,1002.53,0.96,-0.06,0.08,1.08,-0.13,0.16,2.1,-1.5,1.5,5822.0,2.131869505465816,4.5448675,0.87002093,0.1665475223561267,0.1024,123.14027,123.14027,123.14027,848.68188,957.9939242999991,1.08,1.2912193,0.85050932,2.0014657,1.0772742,1.8975715,1.1391114,1.8975715,1.0398941,1.8975715,3.0680595,2.1584229,0.39934826,0.0,0.0,0.0,0.15483378
794.57001,10.7616,0.37,0.833,0.019,-0.019,0.149,1011.36,1.39,-0.07,0.08,1.74,-0.07,0.07,1.29,-0.2,0.3,6430.0,8.592660674208393,73.833817,6.8608587,0.6375314771267191,0.49836947,70.413687,11.595023,1396.8945,602.03736,706.2326255,1.74,5.333349,1.6660917,3.8715414,2.1102738,3.6705745,2.230321,3.6705745,2.0368555,3.6705745,6.2353921,6.9399679,0.41654448,0.0,0.0,0.0,0.096230649
2320.1444,12.6673,1.68,0.184,0.4015819999999999,-0.21212000000000006,0.14755200000000004,1011.36,1.39,-0.07,0.08,1.74,-0.07,0.07,1.29,-0.2,0.3,6430.0,13.533666788051406,183.16014,14.459288,1.1414656501450684,1.708439,1.8614891,1.3052029,2.7479012,295.67385,334.51586920000017,1.74,5.1641637,1.6394527,3.8096397,2.0765329,3.6118861,2.1946606,3.6118861,2.0042884,3.6118861,6.1356951,6.9399679,0.41654448,1.0,0.0,0.0,0.35992832
0.40046328,0.7847,0.0116,0.04,0.711,-0.049,0.049,40.0595,0.13,-0.05,0.05,0.17,-0.04,0.04,4.5,-1.0,0.5,3068.0,0.7143803887811532,0.51033934,0.65036236,0.8288038165935878,0.01160928,17.841515,16.482282,19.343789,523.4467,591.1508,0.17,0.002398833,0.040243619,0.1066228,0.050973616,0.10108478,0.054064561,0.10108478,0.049198142,0.10108478,0.13224028,0.009769786,0.23284917,0.0,0.0,0.0,0.36222123
0.31464972,0.72865,0.006,0.0,0.52,-0.068,0.068,40.0595,0.13,-0.05,0.05,0.17,-0.04,0.04,4.5,-1.0,0.5,3068.0,0.6571343814463984,0.4318256,0.59263789,0.8133368359470984,0.006,66.634248,66.634248,66.634248,727.89592,822.04406,0.17,0.002398833,0.040243619,0.1066228,0.050973616,0.10108478,0.054064561,0.10108478,0.049198142,0.10108478,0.13224028,0.009769786,0.23284917,0.0,0.0,0.0,0.30488381
0.13030948,0.57171,0.0154,0.02,0.681,-0.085,0.085,40.0595,0.13,-0.05,0.05,0.17,-0.04,0.04,4.5,-1.0,0.5,3068.0,0.4774194537328886,0.22792934,0.39867999,0.6973465323528647,0.01540308,10.116853,9.7220582,10.531892,454.33238,513.09703,0.17,0.002398833,0.040243619,0.1066228,0.050973616,0.10108478,0.054064561,0.10108478,0.049198142,0.10108478,0.13224028,0.009769786,0.23284917,0.0,0.0,0.0,0.38893193
16.145663,4.15891,1.219,0.041,0.21,-0.14,0.17,348.558,0.79,-0.03,0.03,0.76,-0.03,0.03,4.0,-0.8,0.8,5308.0,1.9703264191056955,3.8821861,0.93346239,0.22444881498310112,1.2200246,0.26937539,0.24836542,0.29265461,183.48366,197.60644459999992,0.76,0.39994475,0.48761589,1.1654803,0.61763348,1.1049807,0.65341074,1.1049807,0.59624232,1.1049807,1.707512,0.83640612,0.41665558,0.0,0.0,0.0,0.40576632
136.66604,12.8915,0.082,0.0,0.416,-0.045,0.045,722.795,1.15,-0.06,0.06,1.24,-0.12,0.12,3.4,-1.1,0.9,5972.0,3.2559563860322,10.601252,0.82234434,0.06378965476973925,0.082,258.44748,258.44748,258.44748,1021.4991,1154.5171080000002,1.24,1.7378008,0.97773553,2.2924108,1.2384166,2.173414,1.3093342,2.173414,1.1954173,2.173414,3.5592933,2.9661728,0.45959004,0.0,0.0,0.0,0.073332766
189.10766,13.36232,0.03585,0.019,0.3006,-0.01,0.01,758.753,0.85,-0.04,0.04,0.95,-0.04,0.04,11.0,-2.0,2.0,5560.0,3.761955260731809,14.152307,1.0591205,0.07926172444291724,0.035856471,746.6208,718.90799,775.68191,1331.6513,1505.1171319999996,0.95,0.95940063,0.74461313,1.7652054,0.94315036,1.6735749,0.9975306,1.6735749,0.91045816,1.6735749,2.644623,1.3214058,0.50535503,0.0,0.0,0.0,0.068457803
327.36284,9.9769,0.044,0.0,0.934,-0.053,0.065,698.646,1.01,-0.05,0.05,0.94,-0.06,0.06,4.9,-2.4,3.3,5460.0,5.728182949642895,32.81208,3.2888051,0.32964198601860006,0.044,365.67448,365.67448,365.67448,1114.0856,1257.721621,0.94,0.70794578,0.64330948,1.5298226,0.81483807,1.4504105,0.86190478,1.4504105,0.78660349,1.4504105,2.2717669,1.1786691,0.46776886,0.0,0.0,0.0,0.089528594
2215.2612,12.6673,0.73,0.17267596999999998,0.3321710000000001,-0.18051999999999999,0.16193200000000005,698.646,1.01,-0.05,0.05,0.94,-0.06,0.06,4.9,-2.4,3.3,5460.0,13.224231474469835,174.8803,13.805649,1.0898651678314266,0.73,1.3284777,1.3284777,1.3284777,273.51647,307.8387738000003,0.94,0.70794578,0.64330948,1.5298226,0.81483807,1.4504105,0.86190478,1.4504105,0.78660349,1.4504105,2.2717669,1.1786691,0.46776886,1.0,0.0,0.0,0.38818094
79.457001,10.96338,0.0464,0.33,0.602,-0.012,0.012,646.647,0.93,-0.05,0.05,0.86,-0.02,0.02,5.0,-4.0,4.0,5170.0,2.692116506509716,7.2474912,0.66106358,0.06029742513961311,0.04892648,233.88416,124.81327,491.82934,975.19184,1103.272543,0.86,0.47533523,0.5354808,1.2862386,0.67826315,1.2194702,0.717658,1.2194702,0.65478055,1.2194702,1.8615031,0.69674128,0.45661218,0.0,0.0,0.0,0.084402599
108.06152,12.2189,0.0414,0.18,0.718,-0.007,0.007,843.695,0.91,-0.06,0.06,0.92,-0.02,0.02,6.0,-4.0,4.0,5725.0,2.9738528875545285,8.843801,0.72378046,0.059234501846201354,0.04207068,483.22722,341.37782,706.92219,1187.1555,1337.8923610000006,0.92,0.81470428,0.67953212,1.6032517,0.86071291,1.5200284,0.91019863,1.5200284,0.83085918,1.5200284,2.4370463,1.7948156,0.4673015,0.0,0.0,0.0,0.074783642
92.170121,13.7883,0.091,0.57,0.09,-0.07,0.07,1017.8,0.96,-0.06,0.06,1.35,-0.2,0.2,7.0,-4.0,4.0,5800.0,2.5854712734700986,6.6846617,0.4848068,0.03516073828182944,0.10578295,286.57161,95.52519,1273.4453,975.90705,1110.4500010000006,1.35,1.9498446,1.0465394,2.4641838,1.3255711,2.3362703,1.4016884,2.3362703,1.2795797,2.3362703,3.7701946,2.0783656,0.48808814,0.0,0.0,0.0,0.068886407
403.64156,12.1068,0.0433,0.22,0.13,-0.09,0.09,686.284,0.87,-0.05,0.05,0.8,-0.02,0.02,5.0,-4.0,4.0,5150.0,5.774086078617244,33.34007,2.7538301,0.22746143345383252,0.04434786,222.73937,145.98376,357.13713,975.1467,1101.8535780000002,0.8,0.40738028,0.49623702,1.1928611,0.62855555,1.1309399,0.66507776,1.1309399,0.6067949,1.1309399,1.7233114,0.65840727,0.44657347,0.0,0.0,0.0,0.077963858
1026.5844,13.66499,0.046,0.017,0.6508,-0.0087,0.0071,1005.84,1.32,-0.09,0.09,1.42,-0.07,0.07,0.69,-0.54,0.54,6041.0,8.66747646552251,75.125152,5.4976368,0.40231544519515866,0.046006647,1001.2605,967.92661,1036.0419,1433.0394,1617.9164090000017,1.42,2.1183611,1.0749598,2.516423,1.36156,2.385798,1.4394469,2.385798,1.3142707,2.385798,3.9297396,3.4965302,0.368885,0.0,0.0,0.0,0.066765361
10.615455,3.2509,0.2244,0.0,0.954,-0.1,0.1,917.477,1.17,-0.1,0.13,1.49,-0.23,0.27,2.84,-0.97,0.97,5884.0,1.807038899532264,3.2653897,1.0044571,0.3089781597080401,0.2244,40.733741,40.733741,40.733741,643.62586,727.0441127000001,1.49,2.0511622,1.0679429,2.5092065,1.3526781,2.378956,1.4302463,2.378956,1.3057295,2.378956,3.8669074,2.5646852,0.44857994,0.0,0.0,0.0,0.22966463
3.7185876,1.7936,0.4757,0.0,0.2964,-0.2964,0.1475,917.477,1.17,-0.1,0.13,1.49,-0.23,0.27,5.13,-2.09,1.55,5884.0,1.4398797061708457,2.0732536,1.1559175,0.6444678114869572,0.4757,9.064288,9.064288,9.064288,442.05706,499.23399,1.49,2.0511622,1.0679429,2.5092065,1.3526781,2.378956,1.4302463,2.378956,1.3057295,2.378956,3.8669074,2.5646852,0.49503931,0.0,0.0,0.0,0.39885695
0.37185876,0.76228,0.0719,0.0,0.295,-0.295,0.1531,486.546,1.07,-0.04,0.06,1.09,-0.11,0.19,4.34,-0.81,0.81,6004.0,0.698444249026555,0.48782437,0.63995431,0.8395265608623097,0.0719,608.89474,608.89474,608.89474,1265.5534,1429.2437,1.09,3.1477483,1.3133284,3.0769816,1.6634828,2.9172585,1.7586947,2.9172585,1.6057167,2.9172585,4.7903117,3.0593855,0.46730567,0.0,0.0,0.0,0.28878679
